发现日期,来源平台,商品ID,图片,产品名称,上架日期,总销量,月销量,托管模式,在售站点,产品链接,类目
1768976728841,temu,601105025453388,https://img.kwcdn.com/product/fancy/c445b49b-c816-48b8-8079-a9e6a89161fd.jpg,城市心跳 838 卡牌套装 - 78 张卡牌，采用覆膜和印刷工艺，尺寸为 12/7 厘米（4.72 英寸）- 精美艺术品和富有意义的符号，提供引导,2025-11-18T08:04:37.847+00:00,1610,796,全托,加拿大,https://www.temu.com/search_result.html?search_key=601105025453388&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,新奇玩具
1768976728841,temu,601103764598756,https://img.kwcdn.com/product/fancy/e125a417-54a4-4a23-9588-706eddce3203.jpg,8.5英寸大尺寸LCD写字板，彩色屏幕绘画写字，电池供电教育板，圣诞节、生日、万圣节和感恩节的完美礼物之选,2025-11-24T03:39:35.631+00:00,7235,3614,全托,美国,https://www.temu.com/search_result.html?search_key=601103764598756&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,艺术与工艺品
1768976728841,temu,601103480596320,https://img.kwcdn.com/product/open/d1730adf48e34f2286b9b556e04d3c3a-goods.jpeg,铅笔控笔预写技能练习册——趣味描线、曲线与形状训练，培养儿童精细动作技能、专注力及书写准备能力,2025-12-01T06:28:49.465+00:00,2609,1409,全托,美国,https://www.temu.com/search_result.html?search_key=601103480596320&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,益智、科教玩具
1768976728841,temu,601104262042872,https://img.kwcdn.com/product/fancy/a635a671-6c9d-40e1-aa9a-de7bcd2ed067.jpg,3D打印旋转指尖解压戒指 - PLA塑料材质，适合办公使用，便携紧凑设计，红黄配色，成人及14岁以上耐用解压玩具,2025-11-04T07:08:16.534+00:00,15000,4717,全托,加拿大,https://www.temu.com/search_result.html?search_key=601104262042872&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,新奇玩具
1768976728841,temu,601105435721962,https://img.kwcdn.com/product/fancy/e23a96ab-7b88-4ff4-a6a8-19e07f5c07c1.jpg,"赛博金属球,随身携带的手上玩具，增加娱乐便携式设计礼品，奖品和派对用品适合儿童和成人的理想礼物,家庭办公室行政办公桌玩具，非常不错的玩具适合儿童和成人的理想礼物，坐立不安玩具、户外游戏时间，趣味设计，完美适合万圣节、感恩节及圣诞礼物，最佳圣诞选择，适合解压的球形玩具",2025-12-15T10:19:31.404+00:00,1248,1224,全托,加拿大,https://www.temu.com/search_result.html?search_key=601105435721962&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,新奇玩具
1768976728841,temu,601104743836819,https://img.kwcdn.com/product/fancy/149ee035-db21-42a8-b537-4daa36b58ae4.jpg,新款立体卡通摆件解压仿真魔方立体捏捏发泄玩具无限挤压玩具， 有趣的给孙子们的圣诞节礼物，派对和生日的礼物，学堂的奖品，复活节/圣诞机 的礼物,2025-11-10T06:32:49.297+00:00,11000,4931,全托,加拿大,https://www.temu.com/search_result.html?search_key=601104743836819&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,新奇玩具
1768976728841,temu,601105087880377,https://img.kwcdn.com/product/open/adba1b0536d34a3ea9e34a884ca77531-goods.jpeg,1000pcs/1200pcs/1600pcs/樱花盆栽树积木套装，小颗粒 微型积木套装，微型盆栽树屋模型建筑积木，适合万圣节/感恩节/圣诞节/复活节礼物（不带电源和灯光，图片灯管是为了拍摄效果）家居装饰摆件，混合颜色，电影/花/植物/爱情/主题，ABS树脂材料,2025-11-25T12:06:39.104+00:00,2688,1488,全托,美国,https://www.temu.com/search_result.html?search_key=601105087880377&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,拼插类玩具
1768976728841,temu,605541514494100,https://img.kwcdn.com/product/fancy/720ef277-efbc-4f75-9955-9508a2a353ee.jpg,木制棋盘快速吊带冰球游戏-快速行动超级桌上足球桌桌面战斗弹弓空气曲棍球棋盘游戏-是理想的家庭游戏或朋友派对玩具,2025-12-30T09:58:47.052+00:00,633,633,全托,美国,https://www.temu.com/search_result.html?search_key=605541514494100&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,游戏及配件
1768976728841,temu,601104978723795,https://img.kwcdn.com/product/fancy/614e069a-5666-444f-8088-6e9c52d26e9d.jpg,一整盒160件32包装/30件6包装卡比巴拉卡牌，随机款式与包装，每包5张，全盒快乐收藏版，适合喜爱集卡玩家，非常适合卡通水豚动物爱好者的卡片，精美的节日聚会礼物。,2025-12-13T02:15:46.773+00:00,1108,687,全托,美国,https://www.temu.com/search_result.html?search_key=601104978723795&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,游戏及配件
1768976728841,temu,601103859225830,https://img.kwcdn.com/product/fancy/f33b5d03-49eb-4129-a124-92ce1e0ea684.jpg,儿童360度旋转警车玩具，带灯光和音乐，适合3岁及以上儿童，采用安全ABS材料制成，作为电动玩具车运行,2025-11-12T06:10:09.184+00:00,2408,408,全托,加拿大,https://www.temu.com/search_result.html?search_key=601103859225830&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,玩具车
1768976728841,temu,606112745152999,https://img.kwcdn.com/product/aisc_image/algo/opt/a9dfadaae0214c12b09d91c5af32a589-goods.jpeg,趣味恶搞礼物，搞笑整蛊、白象派对及情人节整蛊，新奇整蛊配件，乐迷必备周边与节日赠礼 吹出来的不是烟是泡泡 泡泡制造机,2025-12-25T00:54:12.340+00:00,586,586,全托,加拿大,https://www.temu.com/search_result.html?search_key=606112745152999&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,新奇玩具
1768976728841,temu,601103382512016,https://img.kwcdn.com/product/fancy/fc9a8fc7-1806-470a-919d-51b11a12fe66.jpg,超级哇塞的时尚积木玩具车拼插游戏进行中...适合空闲时间打发时间陶冶情操/卧室房间客厅/圣诞节万圣节生日惊喜,2025-11-04T11:06:57.762+00:00,1308,514,全托,美国,https://www.temu.com/search_result.html?search_key=601103382512016&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,拼插类玩具
1768976728841,temu,601102991932767,https://img.kwcdn.com/product/fancy/5f47148f-c6a5-4dce-bc17-f10c7630c19a.jpg,1159件，著名铁塔景点积木，abs材料，混合色积木拼装，创意景点积木，适合生日，节日，纪念礼品,2025-10-22T09:22:11.490+00:00,3510,693,全托,加拿大,https://www.temu.com/search_result.html?search_key=601102991932767&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,拼插类玩具
1768976728841,temu,601103654130121,https://img.kwcdn.com/product/fancy/5c1e9e8e-aa83-4b07-895a-2e796d919795.jpg,40厘米/15.74英寸仿真鱼毛绒玩偶 - 超柔软可拥抱仿真鱼玩具，多色可选，睡前伴侣与房间装饰礼物（生日/节日适用）,2025-12-01T10:25:26.082+00:00,5307,1727,全托,美国,https://www.temu.com/search_result.html?search_key=601103654130121&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,毛绒布艺
1768976728841,temu,601105079791454,https://img.kwcdn.com/product/open/053eb07508c449a59b5be63b810fb0ff-goods.jpeg,50张可爱猴子主题Meme贴纸套装，采用复古Y2K市中心美学风格，非常适合为您的行李箱、派对礼物或圣诞装饰增添幽默色彩,2025-11-30T07:04:54.516+00:00,1700,1185,全托,加拿大,https://www.temu.com/search_result.html?search_key=601105079791454&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,艺术与工艺品
1768976728841,temu,601104557345581,https://img.kwcdn.com/product/fancy/134d8a5c-aadc-4a0d-bde6-8bbeeae095a0.jpg,"风景水彩初学者练习册，一本包含20幅精美插图的涂色书，内容涵盖海洋、露营、山景、房屋、船只和植物。是生日、母亲节、圣诞节和感恩节礼物的最佳选择, 正念涂色,艺术爱好,自然灵感设计,风景插图,高级印刷,高品质纸张,初学者涂色书,艺术爱好者",2025-11-07T06:39:27.088+00:00,2650,1404,全托,加拿大,https://www.temu.com/search_result.html?search_key=601104557345581&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,艺术与工艺品
1768976728841,temu,601103386802290,https://img.kwcdn.com/product/fancy/2928b119-47e1-4ff6-bd97-7a9573a514c2.jpg,儿童互动寻物游戏书 - 提升大脑 Sudoko拼图、记忆与颜色识别，家校两用旅行益智卡片，耐用页纸趣味挑战，感恩节 圣诞节，新年礼物,2025-10-27T01:33:07.976+00:00,100000,6949,全托,美国,https://www.temu.com/search_result.html?search_key=601103386802290&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,艺术与工艺品
1768976728841,temu,601105299232186,https://img.kwcdn.com/product/open/444eb1fd10f34f15af06082aba6923ac-goods.jpeg,133件套链式三角棋——2-4人策略棋盘游戏，含变色三角棋子与链环，家庭聚会夜娱乐，益智游戏提升逻辑与解谜能力——互动思维训练，增强分析能力——复活节与生日礼物——每日领取复活节好礼,2025-12-01T08:35:10.369+00:00,1106,614,全托,美国,https://www.temu.com/search_result.html?search_key=601105299232186&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,游戏及配件
1768976730616,temu,601105806730798,https://img.kwcdn.com/product/fancy/8f56d11d-b5b5-4019-8c2d-78df3e24c709.jpg,POP MART 泡泡玛特 Labubu 3.0 怪物造型盲盒 多款随机 毛绒挂饰公仔,2025-12-21T09:01:56.388+00:00,387,377,全托,加拿大,https://www.temu.com/search_result.html?search_key=601105806730798&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,毛绒布艺
1768976730617,temu,601100696208997,https://img.kwcdn.com/product/fancy/b315292b-ad70-48ca-b7e2-e108318467e2.jpg,"Mini Floral Press, Handheld Mini Flower Press Box for Making Specimens and Bookmarks, Suitable for Families and Friends Who Love Collecting Flowers",2025-10-25T11:21:02.652+00:00,6400,2040,全托,美国,https://www.temu.com/search_result.html?search_key=601100696208997&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,艺术与工艺品
1768976730617,temu,601103787086312,https://img.kwcdn.com/product/fancy/fe0d8545-94e9-42b4-85db-221f5e2ad7cd.jpg,一件和服人偶动漫人物装饰品，送给家人和朋友的最佳收藏模型礼物，收藏模型雕像装饰品，可爱的动漫 PVC 手办，办公室家居装饰品,2025-12-01T02:12:01.149+00:00,3434,1323,全托,美国,https://www.temu.com/search_result.html?search_key=601103787086312&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,玩具手办与玩偶套装
1768976730617,temu,601103727585224,https://img.kwcdn.com/product/open/c5828fdf005e4a3b9368fd434d1354ea-goods.jpeg,八支装直液式荧光笔，水彩笔，派对节日氛围夜光笔，万圣节人体彩绘笔,2025-11-17T03:24:19.424+00:00,6006,3175,全托,美国,https://www.temu.com/search_result.html?search_key=601103727585224&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,艺术与工艺品
1768976730617,temu,601104428154378,https://img.kwcdn.com/product/fancy/ff4694c7-71ca-4bcd-93de-dd0baa74c17f.jpg,多功能娃娃背包，可用作手提包或背包。这款多功能篮子是适用于12英寸以下娃娃的娃娃配件，是完美的节日礼物（不含娃娃，颜色可能有所不同）,2025-11-20T07:27:35.322+00:00,2905,508,全托,美国,https://www.temu.com/search_result.html?search_key=601104428154378&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,娃娃及配件
1768976730617,temu,606066574218028,https://img.kwcdn.com/product/open/8f6de49124534667b3a377c21e34ce9a-goods.jpeg,1pc塑料三角形扑克牌架，为扑克牌、桌游提供方便，是圣诞节、万圣节、感恩节的理想礼物。,2026-01-06T14:50:04.662+00:00,630,630,全托,美国,https://www.temu.com/search_result.html?search_key=606066574218028&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,收藏玩具
1768976730617,temu,601103306208271,https://img.kwcdn.com/product/fancy/58595283-e0a5-4ceb-b044-288bcbaa3e8d.jpg,儿童交通拼图游戏 22件拼图车模型，交通工具拼插玩具，脑力开发益智玩具，儿童动手操作游戏，适合家庭亲子互动，生日礼物创意手工玩具,2025-10-27T11:06:06.619+00:00,4398,1982,全托,美国,https://www.temu.com/search_result.html?search_key=601103306208271&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,游戏及配件
1768976730617,temu,601105505977221,https://img.kwcdn.com/product/fancy/f42c46ec-99bb-4e51-a668-38780c59c3b3.jpg,非玩具 1：12比例Dollhouse墙板，北欧风格微型家具，非木质护墙板，多种颜色的PLA墙面，自由组装拼接,2025-12-10T07:11:35.123+00:00,2087,1653,全托,加拿大,https://www.temu.com/search_result.html?search_key=601105505977221&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,娃娃及配件
1768976730617,temu,601102720339108,https://img.kwcdn.com/product/fancy/2c1fede5-7351-46cd-89b0-cd36bc9af217.jpg,20 种可重复使用的卡通网格对称绘制卡片，笔控艺术训练套装，便携式教育活动用品，非常适合作为复活节、圣诞节和生日礼物。,2025-11-18T09:26:45.934+00:00,4339,1697,全托,美国,https://www.temu.com/search_result.html?search_key=601102720339108&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,艺术与工艺品
1768976730617,temu,601103329913651,https://img.kwcdn.com/product/fancy/db010d80-0fa1-4553-b3d8-43f55963e76a.jpg,1个黑色放屁声发声器 - 逼真软胶玩具，耐用合成橡胶制品，派对、礼物和恶搞朋友的完美选择,2026-01-05T05:23:31.342+00:00,558,558,全托,美国,https://www.temu.com/search_result.html?search_key=601103329913651&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,新奇玩具
1768976730617,temu,601104704302647,https://img.kwcdn.com/product/fmket/a2beeac20056081c9f64bbf56cd7e5d6.jpg,41pcs圣诞/维修玩具工具/儿童玩具男孩组装扭拧螺丝刀套装/益智拆装仿真工具套装/男女通用过家家套装/节日礼物/派对游戏道具/提升互动性/锻炼手眼脚协调训练/颜色款式随机,2025-12-05T10:08:12.922+00:00,1760,1327,全托,加拿大,https://www.temu.com/search_result.html?search_key=601104704302647&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,过家家
1768976730617,temu,601104236138362,https://img.kwcdn.com/product/fancy/5bf0968e-2ede-49b7-a6ce-af285c32e85d.jpg,一款婴幼儿早教玩具，包含一个包裹珠子拼图,2025-11-03T11:54:46.108+00:00,5298,1797,全托,加拿大,https://www.temu.com/search_result.html?search_key=601104236138362&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,婴幼玩具
1768976730617,temu,601105794718901,https://img.kwcdn.com/product/open/2743e4c2a676499da5b75579b53393f5-goods.jpeg,1件大型重型金属基督行动雕像，带荆棘冠与十字架 - 8.0x12.0英寸宗教收藏品，适用于教堂展示、基督教/教堂装饰、宗教道具 - 无需电力，理想选择，2D平面设计,2025-12-19T03:04:30.812+00:00,1104,1104,半托,美国,https://www.temu.com/search_result.html?search_key=601105794718901&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,收藏玩具
1768976730617,temu,606352290219041,https://img.kwcdn.com/product/open/c5ac66ec6c9b43588f9bfab461e1e7bd-goods.jpeg,户外雪玩具雪砖模具 - 耐用的PP材料，混合颜色，适合建造雪结构、制作雪球和沙子游戏，雪玩具设备 | 趣味设计 | 耐用结构，雪玩具设备,2025-12-30T01:45:48.377+00:00,1332,1332,全托,加拿大,https://www.temu.com/search_result.html?search_key=606352290219041&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,运动户外用品
1768976730617,temu,601104751169174,https://img.kwcdn.com/product/fancy/a4d84b37-cf34-4f09-a62c-b54cfda20253.jpg,"透明卡片收纳盒，适用于扑克游戏卡片、名片存储，家用卧室桌面梳妆台整理器, 卧室整理,名片收纳器,桌面存储解决方案,塑料收纳盒,紧凑型收纳盒,极简储物,轻便收纳袋,无缝闭合,卡牌游戏爱好者",2025-11-28T02:56:08.767+00:00,4431,3120,全托,加拿大,https://www.temu.com/search_result.html?search_key=601104751169174&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,游戏及配件
1768976730617,temu,605991781403577,https://img.kwcdn.com/product/fancy/e98ea5c5-27c4-4701-84d3-8ca8841c1a3d.jpg,专业折叠国际象棋套装，含棋子和2个备用卒子 - 高级礼品盒，旅行友好型便携式桌面游戏，适用于跳棋和国际象棋策略，适用于33个场景,2026-01-01T14:41:54.159+00:00,589,589,全托,加拿大,https://www.temu.com/search_result.html?search_key=605991781403577&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,游戏及配件
1768976730617,temu,601100418102828,https://img.kwcdn.com/product/open/560654f47d2b49febdda2b3f82a36717-goods.jpeg,适用于1000/1500片拼图——带6格斜插抽屉的拼图板，集支架与盖板于一体，轻质毛毡板配彩色抽屉（）——成人及爱好者便携拼图收纳系统,2025-12-12T12:43:21.262+00:00,1872,1763,全托,加拿大,https://www.temu.com/search_result.html?search_key=601100418102828&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,拼图
1768976730617,temu,601104309115365,https://img.kwcdn.com/product/fancy/1485f323-9e3e-4bcb-88b6-e980b91f19ca.jpg,500张爱你基督教宗教贴纸 - 鲜艳色彩，耐用纸张，一次性使用，非常适合复活节装饰、周日学校、教堂派对和教育礼物，基督教贴纸,2025-11-20T11:23:24.443+00:00,1503,891,全托,美国,https://www.temu.com/search_result.html?search_key=601104309115365&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,艺术与工艺品
1768976730617,temu,601104693653929,https://img.kwcdn.com/product/fancy/60fe9a3d-6f9b-44f6-b6e5-0094f4e4e89a.jpg,"1本躯体工作手册：10分钟每日指导瑜伽本、呼吸练习和创伤恢复计划，带进度跟踪、插图姿势和正念日记，适用于PTSD康复（5.5""x8.3""装订）- 理想选择",2025-11-14T12:22:48.275+00:00,4365,3090,全托,美国,https://www.temu.com/search_result.html?search_key=601104693653929&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,益智、科教玩具
1768976730617,temu,601103933940569,https://img.kwcdn.com/product/open/cd6af0cb9f154afb94644d8adc43834a-goods.jpeg,搞笑恶作剧喷水笔 - 瞬间湿身恶搞礼物，类似水枪的可填充水弹装置（无墨水，恶作剧，派对，圣诞节/万圣节）- 隐蔽喷水笔配件,2025-10-23T08:23:03.687+00:00,5342,4077,全托,美国,https://www.temu.com/search_result.html?search_key=601103933940569&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,新奇玩具
1768976730617,temu,601101783025556,https://img.kwcdn.com/product/fancy/ccbffd30-9080-4f26-9ebb-bbf76ecf9161.jpg,客製化照片拼圖，客製圖片拼塊，彩色照片拼圖，記憶裝飾品，聖誕節和新年禮物，母親節禮物，父親節禮物，情人節週年紀念禮物,2025-11-20T07:20:15.052+00:00,2403,511,全托,美国,https://www.temu.com/search_result.html?search_key=601101783025556&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,拼插类玩具
1768976730617,temu,601104850873534,https://img.kwcdn.com/product/fancy/16565179-7ec9-458a-8167-1bf4d98a34f5.jpg,定制木质拼图 - 个人化照片拼图，500/1000块 - 送给亲人、宠物主人、生日、母亲节、周年纪念的完美礼物,2025-11-14T11:58:57.574+00:00,2088,922,全托,加拿大,https://www.temu.com/search_result.html?search_key=601104850873534&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,拼图
1768976730617,temu,601105834586258,https://img.kwcdn.com/product/fancy/1a8e5865-e02f-4ebb-81e5-8341fe6eb7dc.jpg,儿童蜘蛛网射击发射手套套装，1个装，包含角色扮演护腕配件，激发想象力玩具，非常适合生日和圣诞节礼物！,2025-12-25T03:01:38.118+00:00,1706,1706,全托,加拿大,https://www.temu.com/search_result.html?search_key=601105834586258&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,新奇玩具
1768976730617,temu,601105202842534,https://img.kwcdn.com/product/fancy/a50ef32e-7ffc-4313-bfb7-295f214006bc.jpg,儿童派对礼品雪花魔杖，节日聚会派对礼品包，派对聚会闪烁音乐棒，带灯光和音效的派对礼品，完美礼物，多人派对礼物，女孩的梦想礼物，作为惊喜节日礼物，生日礼物，圣诞节礼物，复活节礼物，新年礼物，开学礼物,2025-12-04T10:08:19.538+00:00,3646,2691,全托,加拿大,https://www.temu.com/search_result.html?search_key=601105202842534&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,节日聚会用品
1768976730617,temu,601105504025344,https://img.kwcdn.com/product/fancy/c2bace20-8aa4-477b-90bf-34fb2bb6be43.jpg,1000颗粒2026年新款小黄鸭子积木套装 挑战性组装玩具，鸭子摆件适合成人和青少年的模型套件，生日/复活节/万圣节/圣诞节/新年礼物，家用/办公室展示装饰摆件，家居装饰，情人节礼物,2025-12-13T14:37:32.152+00:00,2266,2181,全托,加拿大,https://www.temu.com/search_result.html?search_key=601105504025344&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,拼插类玩具
1768976730617,temu,601104029978174,https://img.kwcdn.com/product/fancy/382ecbeb-75f1-4455-a1d3-f61c5314d686.jpg,适合各种风格的Labubu娃娃服装（不包括娃娃），兼容6.69英寸的娃娃服装/配件，专为Labubu娃娃系列服装设计，6.69英寸的娃娃包和配件，非常适合作为生日礼物和圣诞礼物。,2025-10-25T14:57:06.147+00:00,4768,2139,全托,加拿大,https://www.temu.com/search_result.html?search_key=601104029978174&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,娃娃及配件
1768976730617,temu,601105188850024,https://img.kwcdn.com/product/fancy/a6e9e456-b50e-4d4d-9606-2e56c0d88fef.jpg,四合一电子井字棋游戏：AI对战、双人模式、记忆与速击挑战 | 手持便携游戏机 儿童成人皆宜（不含电池）,2025-12-23T12:50:59.169+00:00,732,732,全托,美国,https://www.temu.com/search_result.html?search_key=601105188850024&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,游戏及配件
1768976730617,temu,601105240002987,https://img.kwcdn.com/product/fancy/cdd5fd44-270b-4c6a-94c2-0dc8505a8ae6.jpg,"螺旋线圈装订日记本 有趣的老年幽默笔记本 - ""我需要写下的事情，因为我老了，记忆力不好""，带有可爱的卡通设计的螺旋式记事本，非常适合办公室或家庭使用，适合学校的笔记本",2025-12-08T10:08:27.964+00:00,1486,1000,全托,美国,https://www.temu.com/search_result.html?search_key=601105240002987&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,益智、科教玩具
1768976730617,temu,601103988586818,https://img.kwcdn.com/product/fancy/d51fbd00-85e3-4fd1-a0fb-1277b0aae006.jpg,12 个装儿童指尖陀螺，适合成人及儿童青少年，批量礼品，派对奖品，教室奖品，礼品袋填充物万圣节/感恩节/圣诞节复活节礼物,2025-11-13T13:49:40.132+00:00,5079,2158,全托,加拿大,https://www.temu.com/search_result.html?search_key=601103988586818&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,新奇玩具
1768976730617,temu,601104940279769,https://img.kwcdn.com/product/fancy/5d9e4ba3-184c-4b2a-b59d-b0173331cf18.jpg,早期儿童认知益智拼图板 - 木制形状分类游戏，适合幼儿，彩色动物和物体匹配拼图，带有手柄，教育发展玩具，适合精细运动技能，无需电力，幼儿学习工具 | 乐趣设计 | 耐用的木制拼图板,2025-11-24T10:52:02.481+00:00,2191,1011,全托,加拿大,https://www.temu.com/search_result.html?search_key=601104940279769&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,拼图
1768976730617,temu,601103681122837,https://img.kwcdn.com/product/fancy/da2298b8-88c3-4f59-960e-838428f041af.jpg,1/4 个可爱章鱼软挤压球 - 适合儿童和成人的彩色珠子填充 有趣捏捏玩具 圣诞节、万圣节、感恩节礼物、玩具|彩色软球|透明球,2025-10-30T09:30:54.590+00:00,6134,2499,全托,美国,https://www.temu.com/search_result.html?search_key=601103681122837&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,新奇玩具
1768976730617,temu,601105817923019,https://img.kwcdn.com/product/open/9f2947b85f0044109b2c826d408732aa-goods.jpeg,银币收纳盒 | 40毫米硬币收纳盒，硬币收藏收纳容器,2025-12-27T10:50:54.784+00:00,1019,1019,全托,加拿大,https://www.temu.com/search_result.html?search_key=601105817923019&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,收藏玩具
1768976730617,temu,601104473688424,https://img.kwcdn.com/product/aisc_image/algo/opt/2a543ffb94cd4baa9645aadab62b9379-goods.jpeg,50张花卉贴纸 - 黑白植物风格，简约单色花朵，适用于笔记本电脑、剪贴簿、吉他、摩托车、滑板、计划本装饰 - 且无残留 - DIY手工、日记、装饰配件，植物主题，高品质印刷，手工爱好者必备,2025-12-02T05:49:31.666+00:00,3184,2643,全托,加拿大,https://www.temu.com/search_result.html?search_key=601104473688424&search_method=user&region=37&regionCnName=%E5%8A%A0%E6%8B%BF%E5%A4%A7,艺术与工艺品
1768976730617,temu,601100635821117,https://img.kwcdn.com/product/fancy/0a89da9f-2486-4b8d-9ded-ca88a61341e4.jpg,50pcs YWWBLD 粉红色 PVC贴纸 - 亮丽的心形和唇形设计，适用于日记、吉他、滑板 | 耐用、防水装饰套装，适用于DIY项目和手工艺品、滑板配件 | 亮丽贴纸套装 | 耐用贴纸套装,2025-12-04T08:16:06.819+00:00,6301,1312,全托,美国,https://www.temu.com/search_result.html?search_key=601100635821117&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,艺术与工艺品
1768976730617,temu,601105505977221,https://img.kwcdn.com/product/fancy/f42c46ec-99bb-4e51-a668-38780c59c3b3.jpg,非玩具 1：12比例Dollhouse墙板，北欧风格微型家具，非木质护墙板，多种颜色的PLA墙面，自由组装拼接,2025-12-18T07:52:46.230+00:00,2085,1580,全托,美国,https://www.temu.com/search_result.html?search_key=601105505977221&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,娃娃及配件
1768976730617,temu,601105013009563,https://img.kwcdn.com/product/fancy/e33ab448-65b8-402d-a840-a655692fb21f.jpg,木制磁性钓鱼玩具/礼物----增强手眼协调能力，培养耐心和专注力，非常适合家庭聚会和活动，是促进互动的绝佳派对礼物/节日礼物,2025-12-10T05:31:43.936+00:00,1201,771,全托,美国,https://www.temu.com/search_result.html?search_key=601105013009563&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,新奇玩具
1768976730617,temu,601103650917800,https://img.kwcdn.com/product/open/02094aeab83b41d3afdf8dde20ce26dd-goods.jpeg,"1 360° Rotating Decompression Toy with Bearing Small Ouchies, Gradient Color Decompression Focus Assistant, Portable Mini Adult Office Worker Gift - Men'S Novelty Creative Gift",2025-11-13T12:35:16.355+00:00,1600,301,全托,美国,https://www.temu.com/search_result.html?search_key=601103650917800&search_method=user&region=211&regionCnName=%E7%BE%8E%E5%9B%BD,新奇玩具
